year,month,spei1,spei4,spei12,state_id,state
2019,4,0.038827,0.42926,-0.85834,29,Nagaland
2019,5,-0.38324,0.20746,-0.83811,29,Nagaland
2019,6,-0.83183,-0.72824,-0.96903,29,Nagaland
2019,7,-0.39773,-0.85014,-0.83482,29,Nagaland
2019,8,-1.7564,-1.3971,-1.2527,29,Nagaland
2019,9,0.27071,-1.1517,-0.7964,29,Nagaland
2019,10,1.4014,-0.30679,-0.20306,29,Nagaland
2019,11,-0.071312,-0.18106,-0.1351,29,Nagaland
2019,12,-0.51423,0.83679,-0.52968,29,Nagaland
2020,1,0.92889,1.0037,-0.45108,29,Nagaland
2020,2,-0.41662,-0.25245,-0.75205,29,Nagaland
2020,3,-1.0733,-0.80137,-0.90619,29,Nagaland
2020,4,0.13989,-0.41929,-0.88936,29,Nagaland
2020,5,-0.072932,-0.56673,-0.79834,29,Nagaland
2020,6,-0.31408,-0.61384,-0.67106,29,Nagaland
2020,7,-1.8301,-1.0429,-0.97856,29,Nagaland
2020,8,-1.8896,-1.6462,-1.0078,29,Nagaland
2020,9,-1.2814,-2.013,-1.2624,29,Nagaland
2020,10,1.0709,-1.6944,-1.3935,29,Nagaland
2020,11,0.93564,-0.91073,-1.3054,29,Nagaland
2020,12,-1.2436,-0.098423,-1.3209,29,Nagaland
2018,1,-1.8873,0.20341,0.38161,3,Arunachal Pradesh
2018,2,-1.3628,-2.4498,0.33035,3,Arunachal Pradesh
2018,3,-0.7988,-1.9867,0.16926,3,Arunachal Pradesh
2018,4,-2.1052,-2.4073,-0.66272,3,Arunachal Pradesh
2018,5,-2.0219,-2.6243,-0.9162,3,Arunachal Pradesh
2018,6,-3.2718,-3.2085,-1.6047,3,Arunachal Pradesh
2018,7,-2.8841,-3.5212,-2.0363,3,Arunachal Pradesh
2018,8,-2.1951,-3.5667,-2.6048,3,Arunachal Pradesh
2018,9,-1.9921,-3.4474,-2.915,3,Arunachal Pradesh
2018,10,-1.7464,-3.1653,-3.5323,3,Arunachal Pradesh
2018,11,-0.25143,-2.8473,-3.4698,3,Arunachal Pradesh
2018,12,0.5026,-2.1724,-3.4206,3,Arunachal Pradesh
2019,1,-1.9685,-1.7476,-3.4824,3,Arunachal Pradesh
2019,2,-0.73901,-0.83304,-3.4081,3,Arunachal Pradesh
2019,3,-1.0006,-1.148,-3.3864,3,Arunachal Pradesh
2019,4,-1.4902,-1.9505,-3.4857,3,Arunachal Pradesh
2019,5,-1.3141,-2.0259,-3.4229,3,Arunachal Pradesh
2019,6,-3.1423,-2.889,-3.4437,3,Arunachal Pradesh
2019,7,-0.22117,-2.5069,-3.1114,3,Arunachal Pradesh
2019,8,-2.4819,-2.8766,-3.1128,3,Arunachal Pradesh
2019,9,-1.146,-2.6732,-2.8337,3,Arunachal Pradesh
2019,10,-0.7802,-2.0728,-2.6852,3,Arunachal Pradesh
2019,11,-0.75707,-2.3373,-2.7005,3,Arunachal Pradesh
2019,12,-0.001569,-1.4307,-2.7684,3,Arunachal Pradesh
2020,1,0.035494,-0.96899,-2.7171,3,Arunachal Pradesh
2020,2,-1.179,-1.1541,-2.7658,3,Arunachal Pradesh
2020,3,-1.4212,-1.5758,-2.7696,3,Arunachal Pradesh
2020,4,-1.2126,-1.7662,-2.8279,3,Arunachal Pradesh
2020,5,-1.1485,-2.0213,-2.7859,3,Arunachal Pradesh
2020,6,-2.1406,-2.3682,-2.6049,3,Arunachal Pradesh
2020,7,-1.3555,-2.1873,-2.7498,3,Arunachal Pradesh
2020,8,-2.0286,-2.4613,-2.5735,3,Arunachal Pradesh
2020,9,-0.66001,-2.1857,-2.3833,3,Arunachal Pradesh
2020,10,0.27215,-1.5777,-2.1583,3,Arunachal Pradesh
2020,11,-0.10202,-1.2721,-2.0697,3,Arunachal Pradesh
2020,12,-0.59479,-0.3504,-2.0886,3,Arunachal Pradesh
2018,1,-1.9545,0.3241,-0.97206,30,Odisha
2018,2,-1.711,-1.3057,-0.97502,30,Odisha
2018,3,-1.4492,-2.4018,-1.1505,30,Odisha
2018,4,1.5865,-0.21413,-0.62138,30,Odisha
2018,5,1.8003,1.3133,-0.056759,30,Odisha
2018,6,-0.56625,0.78535,-0.2346,30,Odisha
2018,7,0.59131,1.1877,-0.027182,30,Odisha
2018,8,0.1256,0.6408,0.31441,30,Odisha
2018,9,-0.12789,-0.053263,0.54685,30,Odisha
2018,10,-0.66237,0.0044226,0.13924,30,Odisha
2018,11,-1.8034,-0.56329,-0.043425,30,Odisha
2018,12,2.2193,-0.13187,0.36603,30,Odisha
2019,1,-0.8592,-0.1743,0.39769,30,Odisha
2019,2,0.29658,0.5728,0.56719,30,Odisha
2019,3,0.83694,1.3511,0.75521,30,Odisha
2019,4,0.55885,0.50156,0.5406,30,Odisha
2019,5,0.81972,1.0253,0.2091,30,Odisha
2019,6,-0.51053,0.29106,0.23556,30,Odisha
2019,7,-0.75431,-0.40526,-0.25515,30,Odisha
2019,8,1.0904,0.092353,0.13739,30,Odisha
2019,9,1.3201,0.49333,0.65037,30,Odisha
2019,10,0.87746,1.0011,1.0053,30,Odisha
2019,11,-0.50088,1.3832,1.0774,30,Odisha
2019,12,0.62979,1.0209,0.73272,30,Odisha
2020,1,0.72936,0.55708,0.82014,30,Odisha
2020,2,1.3209,0.51809,0.92214,30,Odisha
2020,3,1.6462,1.5072,1.0565,30,Odisha
2020,4,2.1856,2.2539,1.4164,30,Odisha
2020,5,0.97451,2.2319,1.4733,30,Odisha
2020,6,1.16,2.043,2.0419,30,Odisha
2020,7,-1.6172,0.84066,1.7795,30,Odisha
2020,8,1.6247,0.97729,1.8501,30,Odisha
2020,9,-1.3754,0.17844,1.2559,30,Odisha
2020,10,0.74194,-0.10054,1.1628,30,Odisha
2020,11,-0.73275,0.56857,1.1718,30,Odisha
2020,12,-1.4549,-0.65914,1.1275,30,Odisha
2018,1,-1.0937,-1.5643,-2.0945,31,Puducherry
2018,2,1.0235,-1.2113,-2.0298,31,Puducherry
2018,3,1.554,-0.37752,-1.9381,31,Puducherry
2018,4,0.19963,0.33933,-1.8963,31,Puducherry
2018,5,0.24152,0.78622,-1.8686,31,Puducherry
2018,6,0.30291,0.64501,-1.8623,31,Puducherry
2018,7,-1.0592,-0.95477,-1.8435,31,Puducherry
2018,8,-0.78986,-1.1222,-1.7794,31,Puducherry
2018,9,0.42819,-0.49932,-1.3988,31,Puducherry
2018,10,-0.25832,-0.59424,-1.1459,31,Puducherry
2018,11,-0.43288,-0.55522,-0.89883,31,Puducherry
2018,12,-1.0503,-0.73606,-0.98691,31,Puducherry
2019,1,-1.3387,-1.0792,-0.96744,31,Puducherry
2019,2,-0.17511,-1.0574,-1.0116,31,Puducherry
2019,3,-0.43561,-1.378,-1.1543,31,Puducherry
2019,4,-0.39703,-1.1594,-1.1668,31,Puducherry
2019,5,0.76214,-0.12628,-1.1297,31,Puducherry
2019,6,-0.79568,-0.31895,-1.1793,31,Puducherry
2019,7,1.6125,1.1203,-0.74186,31,Puducherry
2019,8,0.72719,1.2478,-0.47149,31,Puducherry
2019,9,0.97701,1.5111,-0.52667,31,Puducherry
2019,10,0.094172,1.0511,-0.38014,31,Puducherry
2019,11,-0.97232,-0.30505,-0.62275,31,Puducherry
2019,12,0.22616,-0.45627,-0.25779,31,Puducherry
2020,1,-0.49879,-0.73728,-0.19258,31,Puducherry
2020,2,-0.10065,-0.79268,-0.18649,31,Puducherry
2020,3,0.26737,-0.12936,-0.14215,31,Puducherry
2020,4,0.53777,-0.35927,-0.13831,31,Puducherry
2020,5,-0.22029,-0.28594,-0.22956,31,Puducherry
2020,6,1.579,0.63296,-0.031108,31,Puducherry
2020,7,0.4276,0.62178,-0.30787,31,Puducherry
2020,8,-0.47106,0.21079,-0.5579,31,Puducherry
2020,9,0.81109,0.71396,-0.60191,31,Puducherry
2020,10,-0.29447,-0.19198,-0.70298,31,Puducherry
2020,11,0.53012,0.12054,0.017283,31,Puducherry
2020,12,1.6346,1.2286,0.92483,31,Puducherry
2018,1,-0.81191,-0.85796,-1.0542,32,Punjab
2018,2,-0.27738,-0.50904,-0.94587,32,Punjab
2018,3,-1.1151,-1.1955,-0.99218,32,Punjab
2018,4,0.16704,-1.0388,-0.85515,32,Punjab
2018,5,0.44504,-0.50547,-0.7476,32,Punjab
2018,6,1.6439,1.0317,-0.67875,32,Punjab
2018,7,0.52594,1.4213,-0.033951,32,Punjab
2018,8,-1.2203,0.38658,-0.37825,32,Punjab
2018,9,0.73753,0.57029,0.11374,32,Punjab
2018,10,-0.12659,-0.050964,0.17475,32,Punjab
2018,11,0.79023,-0.34397,0.16132,32,Punjab
2018,12,-0.12985,0.53367,0.16196,32,Punjab
2019,1,0.9932,0.37042,0.34645,32,Punjab
2019,2,1.7832,1.4709,0.74191,32,Punjab
2019,3,0.63766,1.37,0.88997,32,Punjab
2019,4,1.4532,1.8151,1.0758,32,Punjab
2019,5,1.4026,1.9298,1.1889,32,Punjab
2019,6,-0.24349,1.0847,0.74926,32,Punjab
2019,7,0.74535,1.3291,0.95802,32,Punjab
2019,8,0.064509,0.68168,1.3379,32,Punjab
2019,9,-0.068825,0.14058,1.009,32,Punjab
2019,10,1.0269,0.28525,1.0687,32,Punjab
2019,11,2.615,0.3894,1.3084,32,Punjab
2019,12,1.9188,0.95212,1.4906,32,Punjab
2020,1,1.6235,2.1047,1.5396,32,Punjab
2020,2,0.04434,2.0322,1.2657,32,Punjab
2020,3,2.1622,2.1914,1.5766,32,Punjab
2020,4,1.6056,2.125,1.5157,32,Punjab
2020,5,1.4586,2.0609,1.4694,32,Punjab
2020,6,0.83019,2.1472,1.6354,32,Punjab
2020,7,0.39832,1.3997,1.7236,32,Punjab
2020,8,0.0036654,0.77494,1.6456,32,Punjab
2020,9,-0.39751,0.17854,1.5693,32,Punjab
2020,10,-2.024,-0.14488,1.4274,32,Punjab
2020,11,1.6511,-0.35456,1.2757,32,Punjab
2020,12,0.51241,-0.4082,1.0824,32,Punjab
2018,1,-2.5909,-1.7368,-0.077834,33,Rajasthan
2018,2,-1.0007,-1.0869,-0.054437,33,Rajasthan
2018,3,-1.4201,-1.9367,-0.14528,33,Rajasthan
2018,4,0.1529,-1.57,0.037109,33,Rajasthan
2018,5,-0.8433,-1.1334,-0.047754,33,Rajasthan
2018,6,1.0441,0.2714,-0.20177,33,Rajasthan
2018,7,0.43816,0.72568,-0.73817,33,Rajasthan
2018,8,-0.68676,-0.022836,-0.76035,33,Rajasthan
2018,9,-0.21886,-0.10017,-0.56347,33,Rajasthan
2018,10,-1.3617,-0.51452,-0.49546,33,Rajasthan
2018,11,-0.84011,-0.89918,-0.538,33,Rajasthan
2018,12,-0.17528,-0.65897,-0.56561,33,Rajasthan
2019,1,0.5349,-0.76223,-0.38672,33,Rajasthan
2019,2,1.3422,0.72276,-0.16711,33,Rajasthan
2019,3,1.0492,1.2559,0.033674,33,Rajasthan
2019,4,0.14821,1.2749,0.033634,33,Rajasthan
2019,5,1.6122,1.8024,0.43159,33,Rajasthan
2019,6,-0.14125,1.252,0.18708,33,Rajasthan
2019,7,0.94539,1.4065,0.51101,33,Rajasthan
2019,8,1.4662,1.8623,1.6667,33,Rajasthan
2019,9,0.88611,1.5358,1.8805,33,Rajasthan
2019,10,1.4448,1.6798,1.966,33,Rajasthan
2019,11,2.5216,1.6947,2.1575,33,Rajasthan
2019,12,2.0973,1.5695,2.2074,33,Rajasthan
2020,1,1.6433,2.2466,2.2131,33,Rajasthan
2020,2,-0.35867,1.9813,2.134,33,Rajasthan
2020,3,2.3582,2.1659,2.2981,33,Rajasthan
2020,4,1.1623,2.0212,2.3301,33,Rajasthan
2020,5,0.37813,1.7236,2.1519,33,Rajasthan
2020,6,0.70934,1.7898,2.2008,33,Rajasthan
2020,7,-0.53145,0.15698,1.7658,33,Rajasthan
2020,8,1.1272,0.70572,1.7215,33,Rajasthan
2020,9,0.19593,0.47425,1.3674,33,Rajasthan
2020,10,-0.60871,0.31529,1.1858,33,Rajasthan
2020,11,0.8483,0.76377,1.0171,33,Rajasthan
2020,12,0.033739,0.044252,0.92258,33,Rajasthan
2018,1,-1.6345,0.2104,0.9155,34,Sikkim
2018,2,-0.57198,-2.116,0.9557,34,Sikkim
2018,3,0.33119,-0.43345,0.68793,34,Sikkim
2018,4,0.42993,0.12692,-0.079314,34,Sikkim
2018,5,-1.4762,-0.55453,-0.55835,34,Sikkim
2018,6,-1.9766,-1.6831,-1.1918,34,Sikkim
2018,7,-1.8125,-2.195,-1.5873,34,Sikkim
2018,8,-1.8025,-2.2937,-2.2061,34,Sikkim
2018,9,-2.1527,-2.3502,-2.495,34,Sikkim
2018,10,-1.0655,-2.3542,-2.5364,34,Sikkim
2018,11,-1.2331,-2.7017,-2.5483,34,Sikkim
2018,12,0.50996,-2.1757,-2.5253,34,Sikkim
2019,1,0.23221,-0.81214,-2.479,34,Sikkim
2019,2,0.97439,0.40457,-2.4285,34,Sikkim
2019,3,0.44556,0.65828,-2.4612,34,Sikkim
2019,4,-0.055139,0.33373,-2.4978,34,Sikkim
2019,5,-1.3188,-0.60147,-2.648,34,Sikkim
2019,6,-2.0007,-1.7618,-2.7105,34,Sikkim
2019,7,-1.07,-1.8555,-2.5582,34,Sikkim
2019,8,-2.4434,-2.3119,-2.5232,34,Sikkim
2019,9,-0.58612,-2.0849,-2.2516,34,Sikkim
2019,10,-0.74911,-1.865,-2.1421,34,Sikkim
2019,11,-1.8308,-2.2559,-2.1598,34,Sikkim
2019,12,0.27556,-1.0641,-2.17,34,Sikkim
2020,1,0.36439,-0.98555,-2.184,34,Sikkim
2020,2,-0.84187,-0.86652,-2.2381,34,Sikkim
2020,3,0.29617,-0.054232,-2.2529,34,Sikkim
2020,4,0.1137,-0.068966,-2.3097,34,Sikkim
2020,5,-1.1946,-0.82655,-2.3372,34,Sikkim
2020,6,-1.525,-1.4842,-2.2072,34,Sikkim
2020,7,-1.3983,-1.7467,-2.4132,34,Sikkim
2020,8,-1.9223,-1.9545,-2.1066,34,Sikkim
2020,9,-0.59107,-1.6455,-1.9696,34,Sikkim
2020,10,-0.24742,-1.5506,-1.8181,34,Sikkim
2020,11,-1.5917,-1.6197,-1.829,34,Sikkim
2020,12,-0.8758,-0.61253,-1.8357,34,Sikkim
2018,1,-0.90388,-2.0092,-2.6207,35,Tamil Nadu
2018,2,-0.066499,-1.638,-2.5171,35,Tamil Nadu
2018,3,0.75724,-0.63926,-2.37,35,Tamil Nadu
2018,4,-0.80842,-0.49753,-2.2523,35,Tamil Nadu
2018,5,1.4142,0.72158,-1.8116,35,Tamil Nadu
2018,6,0.50176,0.9119,-1.6393,35,Tamil Nadu
2018,7,-0.10252,0.41969,-1.338,35,Tamil Nadu
2018,8,-0.69161,0.27547,-1.3631,35,Tamil Nadu
2018,9,0.048863,-0.32265,-1.2543,35,Tamil Nadu
2018,10,-0.42861,-0.58219,-0.96981,35,Tamil Nadu
2018,11,-0.682,-0.77585,-0.69924,35,Tamil Nadu
2018,12,-1.2679,-1.0998,-0.84788,35,Tamil Nadu
2019,1,-1.595,-1.4001,-0.82774,35,Tamil Nadu
2019,2,-0.85416,-1.5386,-0.86703,35,Tamil Nadu
2019,3,-1.8282,-1.9059,-1.0518,35,Tamil Nadu
2019,4,-0.52885,-1.3081,-0.96156,35,Tamil Nadu
2019,5,-0.68932,-1.207,-1.3428,35,Tamil Nadu
2019,6,-0.84469,-1.2986,-1.456,35,Tamil Nadu
2019,7,-0.39467,-0.81358,-1.4499,35,Tamil Nadu
2019,8,1.0057,0.024677,-1.1514,35,Tamil Nadu
2019,9,1.7233,1.2828,-0.79456,35,Tamil Nadu
2019,10,0.68754,1.4049,-0.39657,35,Tamil Nadu
2019,11,-0.6807,0.73907,-0.41205,35,Tamil Nadu
2019,12,0.52771,0.45853,-0.014442,35,Tamil Nadu
2020,1,-0.77672,-0.22191,0.036642,35,Tamil Nadu
2020,2,-0.83627,-0.71895,0.018734,35,Tamil Nadu
2020,3,-0.47446,-0.25551,0.086399,35,Tamil Nadu
2020,4,-0.24393,-0.90442,0.051275,35,Tamil Nadu
2020,5,-0.32404,-0.8879,0.072972,35,Tamil Nadu
2020,6,0.82045,-0.29559,0.23136,35,Tamil Nadu
2020,7,1.7588,0.98667,0.70943,35,Tamil Nadu
2020,8,0.41166,1.2596,0.56658,35,Tamil Nadu
2020,9,1.374,1.8074,0.46413,35,Tamil Nadu
2020,10,-1.1868,0.6989,-0.10407,35,Tamil Nadu
2020,11,0.38932,0.19225,0.32881,35,Tamil Nadu
2020,12,1.0907,0.5045,0.58159,35,Tamil Nadu
2018,1,-2.5008,-0.14358,-0.77592,36,Telangana
2018,2,-0.80562,-2.2812,-0.73738,36,Telangana
2018,3,-0.65983,-2.1297,-0.73984,36,Telangana
2018,4,0.48392,-0.84996,-0.50919,36,Telangana
2018,5,0.85242,0.30183,-0.27337,36,Telangana
2018,6,1.261,1.2353,-0.31785,36,Telangana
2018,7,-0.038181,0.95638,0.10458,36,Telangana
2018,8,1.3147,1.2635,0.71513,36,Telangana
2018,9,-1.5413,0.52615,0.48012,36,Telangana
2018,10,-1.7082,-0.37555,-0.11697,36,Telangana
2018,11,-2.0278,-0.59987,-0.15616,36,Telangana
2018,12,1.1321,-1.9965,0.039519,36,Telangana
2019,1,-0.059448,-1.5079,0.14503,36,Telangana
2019,2,-0.30233,-0.51514,0.1566,36,Telangana
2019,3,-0.78246,-0.062725,0.15481,36,Telangana
2019,4,-1.1547,-0.94417,0.063196,36,Telangana
2019,5,-1.3287,-1.6448,-0.15258,36,Telangana
2019,6,-0.61603,-1.2371,-0.83276,36,Telangana
2019,7,0.070276,-0.69036,-0.87137,36,Telangana
2019,8,0.83827,0.039034,-1.2284,36,Telangana
2019,9,1.0203,0.57276,-0.21347,36,Telangana
2019,10,1.354,1.1813,0.58097,36,Telangana
2019,11,-0.28412,1.3876,0.65277,36,Telangana
2019,12,1.1013,1.2753,0.57626,36,Telangana
2020,1,0.61615,1.1494,0.58737,36,Telangana
2020,2,0.73116,0.24667,0.63835,36,Telangana
2020,3,1.0608,0.95215,0.74921,36,Telangana
2020,4,0.20041,0.72161,0.77308,36,Telangana
2020,5,0.1715,0.61333,0.85952,36,Telangana
2020,6,1.3141,1.2181,1.3792,36,Telangana
2020,7,0.91911,1.3172,1.767,36,Telangana
2020,8,1.9171,1.9134,2.1322,36,Telangana
2020,9,1.338,2.0807,2.1602,36,Telangana
2020,10,1.4299,2.0892,2.1349,36,Telangana
2020,11,-0.48478,2.1965,2.1702,36,Telangana
2020,12,-1.0643,1.4606,2.1208,36,Telangana
2018,1,0.86613,1.2443,1.5266,37,Tripura
2018,2,-0.61964,0.46788,1.5432,37,Tripura
2018,3,-0.22015,0.51523,1.2082,37,Tripura
2018,4,0.019985,-0.36007,0.72814,37,Tripura
2018,5,0.92314,0.17761,1.2646,37,Tripura
2018,6,-0.40188,-0.036496,0.62555,37,Tripura
2018,7,-1.7394,-0.54432,0.079122,37,Tripura
2018,8,-2.4058,-1.3685,-0.68443,37,Tripura
2018,9,-2.5195,-2.748,-1.242,37,Tripura
2018,10,-0.87984,-3.1287,-1.7304,37,Tripura
2018,11,-1.0251,-2.8967,-1.7496,37,Tripura
2018,12,1.1628,-2.152,-1.9976,37,Tripura
2019,1,-2.1555,-1.2088,-2.0387,37,Tripura
2019,2,1.2781,0.078608,-1.8941,37,Tripura
2019,3,-0.14785,0.31912,-1.8453,37,Tripura
2019,4,-0.041703,-0.047056,-1.9862,37,Tripura
2019,5,-1.124,-0.66052,-2.617,37,Tripura
2019,6,-0.90793,-1.1943,-2.5947,37,Tripura
2019,7,0.36821,-0.9193,-2.1537,37,Tripura
2019,8,-1.2086,-1.3575,-1.9371,37,Tripura
2019,9,-0.3102,-0.99285,-1.5001,37,Tripura
2019,10,0.021619,-0.53276,-1.2483,37,Tripura
2019,11,1.1531,-0.573,-1.0054,37,Tripura
2019,12,0.71627,0.058044,-1.0357,37,Tripura
2020,1,2.0788,0.73629,-0.86055,37,Tripura
2020,2,-0.61302,0.98443,-1.0474,37,Tripura
2020,3,-0.58653,-0.21321,-1.0825,37,Tripura
2020,4,0.52929,0.24274,-0.93828,37,Tripura
2020,5,-0.65665,-0.50407,-0.83742,37,Tripura
2020,6,0.27863,-0.22187,-0.37153,37,Tripura
2020,7,-0.39178,-0.20643,-0.599,37,Tripura
2020,8,-0.60095,-0.61892,-0.41804,37,Tripura
2020,9,0.045878,-0.27882,-0.31708,37,Tripura
2020,10,0.9068,-0.062429,-0.058446,37,Tripura
2020,11,-0.4169,0.025608,-0.26069,37,Tripura
2020,12,0.0026763,0.31042,-0.27244,37,Tripura
2018,1,-1.248,-1.688,0.10962,38,Uttarakhand
2018,2,-1.0652,-1.6752,0.16299,38,Uttarakhand
2018,3,-1.1472,-1.8527,0.054625,38,Uttarakhand
2018,4,1.4597,-1.0774,0.14342,38,Uttarakhand
2018,5,0.60118,-0.22977,-0.05228,38,Uttarakhand
2018,6,-0.20383,-0.019066,-0.26795,38,Uttarakhand
2018,7,-0.33493,0.054887,-0.68779,38,Uttarakhand
2018,8,-0.53771,-0.45502,-0.87226,38,Uttarakhand
2018,9,-0.15404,-0.6217,-1.0978,38,Uttarakhand
2018,10,-0.48615,-0.60678,-1.0518,38,Uttarakhand
2018,11,1.566,-0.015176,-0.56594,38,Uttarakhand
2018,12,-0.60512,0.12141,-0.60615,38,Uttarakhand
2019,1,1.215,0.82248,-0.20187,38,Uttarakhand
2019,2,2.0093,2.0271,0.87589,38,Uttarakhand
2019,3,0.26664,1.7255,0.98411,38,Uttarakhand
2019,4,0.66282,2.0081,0.85265,38,Uttarakhand
2019,5,-0.25299,1.5252,0.7553,38,Uttarakhand
2019,6,-1.2697,-0.84992,0.52802,38,Uttarakhand
2019,7,-1.4204,-1.6372,0.21596,38,Uttarakhand
2019,8,-0.86144,-1.834,0.055381,38,Uttarakhand
2019,9,-0.21722,-1.571,0.0093537,38,Uttarakhand
2019,10,-0.38686,-1.2194,0.021927,38,Uttarakhand
2019,11,2.2745,-0.10748,0.14336,38,Uttarakhand
2019,12,1.8071,0.7998,0.42716,38,Uttarakhand
2020,1,1.1171,1.5491,0.41417,38,Uttarakhand
2020,2,0.0013184,1.7624,-0.54436,38,Uttarakhand
2020,3,1.6469,1.7408,-0.21254,38,Uttarakhand
2020,4,1.4407,1.667,-0.093453,38,Uttarakhand
2020,5,1.3101,1.6647,0.13195,38,Uttarakhand
2020,6,-0.24628,1.1544,0.35618,38,Uttarakhand
2020,7,-1.4331,-0.45633,0.30194,38,Uttarakhand
2020,8,-1.1726,-1.2022,0.22096,38,Uttarakhand
2020,9,-1.9262,-1.9979,-0.26144,38,Uttarakhand
2020,10,-2.3142,-2.1223,-0.35385,38,Uttarakhand
2020,11,0.013254,-1.8662,-0.80066,38,Uttarakhand
2020,12,-0.62081,-1.9733,-1.173,38,Uttarakhand
2018,1,-0.59864,-1.4881,-1.6632,39,Uttar Pradesh
2018,2,-0.50258,-0.76178,-1.5598,39,Uttar Pradesh
2018,3,-1.7072,-1.4507,-1.6188,39,Uttar Pradesh
2018,4,1.0869,-0.49381,-1.3671,39,Uttar Pradesh
2018,5,0.74762,0.1498,-1.2524,39,Uttar Pradesh
2018,6,-0.5229,-0.18805,-1.339,39,Uttar Pradesh
2018,7,0.9737,0.74628,-0.87556,39,Uttar Pradesh
2018,8,0.33871,0.62584,-0.18152,39,Uttar Pradesh
2018,9,-0.50249,0.1651,-0.071643,39,Uttar Pradesh
2018,10,-1.5133,0.14,-0.087408,39,Uttar Pradesh
2018,11,-0.2153,-0.47241,-0.1006,39,Uttar Pradesh
2018,12,-0.18604,-1.0189,-0.090797,39,Uttar Pradesh
2019,1,0.46816,-1.0496,0.026292,39,Uttar Pradesh
2019,2,1.6494,0.97015,0.23564,39,Uttar Pradesh
2019,3,1.0945,1.2946,0.39642,39,Uttar Pradesh
2019,4,0.86443,1.5506,0.33287,39,Uttar Pradesh
2019,5,-0.76161,1.1689,0.15258,39,Uttar Pradesh
2019,6,-0.9353,-0.47073,0.086207,39,Uttar Pradesh
2019,7,0.91971,0.35142,0.12627,39,Uttar Pradesh
2019,8,-0.83453,-0.27096,-0.38958,39,Uttar Pradesh
2019,9,0.73631,0.15311,0.16871,39,Uttar Pradesh
2019,10,0.36327,0.43948,0.35338,39,Uttar Pradesh
2019,11,1.3957,0.021514,0.43275,39,Uttar Pradesh
2019,12,2.698,1.2007,0.79531,39,Uttar Pradesh
2020,1,1.9063,1.7419,0.88907,39,Uttar Pradesh
2020,2,0.59674,2.2649,0.72843,39,Uttar Pradesh
2020,3,2.3568,2.5881,0.95648,39,Uttar Pradesh
2020,4,1.9439,2.4025,1.0758,39,Uttar Pradesh
2020,5,2.0065,2.6027,1.3931,39,Uttar Pradesh
2020,6,1.1376,2.2548,1.8551,39,Uttar Pradesh
2020,7,0.040015,1.2194,1.5537,39,Uttar Pradesh
2020,8,-0.50445,0.6564,1.7577,39,Uttar Pradesh
2020,9,-1.2244,-0.3576,1.0628,39,Uttar Pradesh
2020,10,-1.625,-1.0124,0.84565,39,Uttar Pradesh
2020,11,0.92708,-1.2848,0.81503,39,Uttar Pradesh
2020,12,0.40465,-1.4817,0.48054,39,Uttar Pradesh
2018,1,-0.51698,0.49365,0.55213,4,Assam
2018,2,0.20894,-0.67947,0.61192,4,Assam
2018,3,0.28618,0.028106,0.41344,4,Assam
2018,4,-0.67844,-0.46013,-0.34781,4,Assam
2018,5,-0.59708,-0.67458,-0.34138,4,Assam
2018,6,-1.4914,-1.2977,-0.6214,4,Assam
2018,7,-1.0966,-1.611,-0.76767,4,Assam
2018,8,-0.52389,-1.5558,-0.92895,4,Assam
2018,9,-0.57718,-1.4493,-1.1178,4,Assam
2018,10,-1.6531,-1.5485,-1.698,4,Assam
2018,11,-0.86346,-1.4707,-1.7043,4,Assam
2018,12,2.0845,-0.44275,-1.3005,4,Assam
2019,1,-2.4213,-0.48539,-1.3993,4,Assam
2019,2,1.5143,1.6515,-1.0809,4,Assam
2019,3,-0.2327,1.3792,-1.1362,4,Assam
2019,4,0.11986,0.33832,-0.99253,4,Assam
2019,5,0.55609,0.66745,-0.5904,4,Assam
2019,6,-0.80511,-0.1771,-0.39562,4,Assam
2019,7,0.99323,0.12947,-0.04484,4,Assam
2019,8,-1.6989,-0.55926,-0.36513,4,Assam
2019,9,0.47922,-0.7161,-0.16094,4,Assam
2019,10,0.69188,-0.11671,0.26417,4,Assam
2019,11,-0.10019,-0.46094,0.3034,4,Assam
2019,12,0.056484,0.59171,-0.052543,4,Assam
2020,1,1.2189,0.6045,0.068135,4,Assam
2020,2,-0.23143,-0.0019377,-0.27954,4,Assam
2020,3,-0.58002,-0.37722,-0.31945,4,Assam
2020,4,-0.15782,-0.36717,-0.38023,4,Assam
2020,5,0.61857,-0.084737,-0.32095,4,Assam
2020,6,0.74082,0.24862,0.050648,4,Assam
2020,7,-0.39056,0.1953,-0.24475,4,Assam
2020,8,-1.1929,-0.14982,-0.097665,4,Assam
2020,9,0.68522,0.031136,0.080703,4,Assam
2020,10,0.55144,-0.11664,0.027751,4,Assam
2020,11,-0.86874,-0.00015121,0.011313,4,Assam
2020,12,-0.69559,0.70118,0.0018163,4,Assam
2018,1,-0.15346,1.1188,0.53509,40,West Bengal
2018,2,-0.87364,-0.59136,0.52153,40,West Bengal
2018,3,0.07635,-0.41769,0.4026,40,West Bengal
2018,4,1.9058,1.2999,0.86414,40,West Bengal
2018,5,0.29,1.1545,0.95878,40,West Bengal
2018,6,-0.35639,0.67902,1.1267,40,West Bengal
2018,7,-0.8871,0.21292,0.14981,40,West Bengal
2018,8,-1.5906,-1.065,-0.19122,40,West Bengal
